day,vis,tmp,dew,slp,wnd_direc,wnd_scale,pm25,pm10,o3,no2,so2,co,AQI,Determining_Pollutant
2016-05-26,20750.0,24.428571428571427,4.207142857142857,1009.85,306.2768286370639,22.39754402130972,109.0,79.0,86.0,28.0,6.0,6.0,143,pm25
2016-05-27,12750.0,22.95,8.5,1008.7375,194.1999655777039,41.87206217724077,141.0,57.0,97.0,15.0,4.0,5.0,187,pm25
2016-05-28,12775.0,24.560714285714287,10.148214285714284,1005.2,196.6456097888456,23.40879068380324,119.0,51.0,72.0,14.0,3.0,5.0,156,pm25
2016-05-29,19125.0,24.16785714285714,3.794642857142857,1006.0375,99.5235064444594,12.98354558398272,117.0,93.0,138.0,26.0,9.0,10.0,154,pm25
2016-05-30,7733.333333333333,27.76607142857143,14.825,1002.3375,134.94315223400903,23.197098694900845,159.0,86.0,39.0,17.0,6.0,8.0,210,pm25
2016-05-31,19000.0,22.823214285714283,6.953571428571428,1011.1,139.90090325388726,12.1478113365126,156.0,54.0,82.0,20.0,3.0,6.0,207,pm25
2016-06-01,16000.0,24.11296296296296,7.090740740740741,1011.8857142857142,163.60035101821006,11.21384427960258,127.0,63.0,109.0,26.0,5.0,7.0,168,pm25
2016-06-02,13250.0,25.582142857142856,7.875,1007.7625,186.43583764852943,21.06355939942212,139.0,83.0,116.0,28.0,13.0,11.0,185,pm25
2016-06-03,7826.086956521739,24.942857142857143,12.407142857142858,1005.45,147.113548950056,20.482313311436123,160.0,78.0,123.0,13.0,8.0,8.0,211,pm25
2016-06-04,7772.727272727273,25.21785714285713,13.30892857142857,1007.3,147.92975213557645,23.10899805415541,164.0,73.0,110.0,16.0,8.0,8.0,215,pm25
2016-06-05,7246.153846153846,24.044642857142858,14.673214285714286,1009.525,129.67017926376985,24.65993163851164,149.0,77.0,127.0,16.0,4.0,8.0,199,pm25
2016-06-06,5837.410714285715,23.767857142857142,17.176785714285714,1009.7125,117.55623426120268,16.378639232907954,160.0,61.0,62.0,11.0,1.0,7.0,211,pm25
2016-06-07,4480.0,21.94464285714286,16.985714285714284,1010.525,175.018139422065,24.0483675742278,137.0,,114.0,15.0,1.0,11.0,182,pm25
2016-06-08,4578.571428571428,25.017857142857142,18.19821428571429,1007.4625,156.2518172276324,16.570834287142826,188.0,76.0,110.0,18.0,3.0,9.0,239,pm25
2016-06-09,5716.571428571428,26.175,16.303571428571427,1004.1125,187.6950975038612,21.810701656275267,176.0,31.0,86.0,9.0,1.0,5.0,227,pm25
2016-06-10,9489.142857142857,25.28214285714285,13.458928571428572,1003.7875,313.6257385255559,26.54162765666684,124.0,15.0,49.0,9.0,,2.0,163,pm25
2016-06-11,12842.105263157897,25.5125,13.007142857142856,1007.625,65.26000449547954,10.482963431037794,42.0,62.0,103.0,16.0,3.0,8.0,120,co
2016-06-12,9999.666666666666,25.13214285714286,16.44107142857143,1004.65,105.14616055475614,8.74506787473459,141.0,61.0,41.0,15.0,2.0,6.0,187,pm25
2016-06-13,6497.943396226415,19.50178571428572,17.964285714285715,1001.325,6.275277715471402,20.569817412166493,124.0,32.0,37.0,13.0,1.0,5.0,163,pm25
2016-06-14,11234.5,18.9125,14.907142857142857,1000.675,31.63507262822847,20.60829447736978,106.0,32.0,65.0,16.0,,4.0,139,pm25
2016-06-15,18153.46153846154,23.808928571428574,14.321428571428571,1001.3875,50.407869768450816,7.379483067043447,55.0,33.0,77.0,25.0,,5.0,105,co
2016-06-16,17250.0,27.491071428571427,13.655357142857143,996.15,237.94668694247224,12.055042102743162,81.0,47.0,44.0,24.0,1.0,4.0,108,pm25
2016-06-17,15230.384615384615,24.698214285714283,14.625,999.85,29.70286813767673,22.727801932568283,83.0,60.0,107.0,25.0,2.0,7.0,115,co
2016-06-18,9642.857142857143,26.74285714285714,16.444642857142856,1005.025,181.52634536841484,25.053089523808847,112.0,61.0,114.0,17.0,2.0,6.0,146,pm25
2016-06-19,7282.142857142857,29.321428571428573,16.414285714285715,1003.4625,172.61569950792386,19.07378445910976,144.0,63.0,124.0,15.0,4.0,10.0,192,pm25
2016-06-20,6464.529411764706,27.167857142857144,20.45,1001.7,122.20524208605654,11.991496593927026,172.0,63.0,125.0,17.0,1.0,8.0,223,pm25
2016-06-21,6203.0,27.23454545454545,19.50357142857143,1001.825,125.95508358898206,10.80272110744392,180.0,58.0,110.0,17.0,1.0,6.0,231,pm25
2016-06-22,7171.4,27.86428571428572,21.14107142857143,1001.125,152.69670973976005,13.588823016572746,112.0,70.0,87.0,18.0,3.0,10.0,146,pm25
2016-06-23,7549.807692307692,24.514285714285712,18.15714285714286,1004.0,107.0573581829144,11.155215784765575,144.0,28.0,38.0,17.0,1.0,4.0,192,pm25
2016-06-24,25999.8,26.89272727272727,7.938181818181818,1005.8,344.83786414973457,27.832730121666,50.0,28.0,50.0,11.0,1.0,2.0,69,pm25
2016-06-25,21750.0,29.32857142857143,11.694642857142858,1006.125,35.759425707048244,7.976057662358343,48.0,62.0,100.0,23.0,2.0,4.0,100,co
2016-06-26,12375.0,30.383928571428573,11.450909090909091,1003.875,176.97931562721195,27.38910382878416,103.0,66.0,70.0,19.0,3.0,6.0,135,pm25
2016-06-27,7631.0,23.621428571428574,17.19107142857143,1003.6875,129.6376985949905,12.628336848875628,136.0,31.0,34.0,18.0,1.0,7.0,180,pm25
2016-06-28,4370.191489361702,21.175,19.24642857142857,1005.2625,126.58793446797188,13.827668678055558,150.0,,76.0,17.0,,8.0,200,pm25
2016-06-29,4572.425,24.13928571428572,19.183928571428574,1004.0625,49.66545951919062,2.4051262710768304,175.0,49.0,94.0,18.0,,6.0,226,pm25
2016-06-30,8579.68,27.167857142857144,17.25,1002.775,51.70258995518429,13.675222308228172,129.0,23.0,71.0,10.0,,3.0,171,pm25
2016-07-01,11594.736842105263,26.742857142857144,15.430357142857142,1003.6125,74.67586754400062,8.802440737318172,46.0,52.0,90.0,19.0,1.0,6.0,110,co
2016-07-02,8742.857142857143,27.798214285714288,17.307142857142857,1004.95,171.2456881930892,21.14184981935772,106.0,66.0,110.0,17.0,5.0,8.0,139,pm25
2016-07-03,4106.451612903225,27.82678571428572,19.7,1005.9375,133.5781612538789,22.492263624777724,152.0,82.0,110.0,14.0,3.0,11.0,203,pm25
2016-07-04,5281.25,27.205357142857142,19.283928571428568,1008.3125,130.86526979004856,23.292809019983448,195.0,67.0,119.0,13.0,2.0,9.0,245,pm25
2016-07-05,7000.0,27.37678571428572,17.494642857142857,1010.6375,156.28112414472434,21.859323562891035,163.0,63.0,111.0,19.0,3.0,8.0,214,pm25
2016-07-06,6776.0,28.6875,17.910714285714285,1011.2375,150.53283893092168,23.601760131523086,141.0,86.0,126.0,14.0,4.0,11.0,187,pm25
2016-07-07,5802.564102564103,28.425,19.719642857142865,1010.05,138.56375429226614,25.342155886686747,169.0,77.0,104.0,16.0,3.0,11.0,220,pm25
2016-07-08,5672.5,28.46964285714285,21.9375,1006.9625,138.02771672409128,22.98239640165669,159.0,58.0,100.0,15.0,1.0,7.0,210,pm25
2016-07-09,5674.285714285715,30.463636363636365,22.45272727272728,1003.7,164.39284232066385,22.00174251294106,147.0,62.0,91.0,12.0,1.0,7.0,196,pm25
2016-07-10,5886.363636363636,31.517857142857142,21.166071428571428,1001.5125,176.42329136086528,28.20707745837561,144.0,62.0,92.0,12.0,3.0,6.0,192,pm25
2016-07-11,6538.047619047619,31.873214285714287,21.08392857142857,998.4375,181.217918177422,32.82558238423102,154.0,33.0,38.0,13.0,2.0,5.0,205,pm25
2016-07-12,12224.5,25.394642857142856,20.898214285714285,1001.45,359.2907332115967,24.58135921060564,85.0,32.0,85.0,17.0,1.0,4.0,113,pm25
2016-07-13,19888.777777777777,31.18392857142857,16.625,1004.525,152.84898409076268,11.60180438295738,58.0,50.0,63.0,22.0,2.0,7.0,115,co
2016-07-14,7990.290322580645,26.4,18.3,1005.9875,289.08745000208387,8.424800244239417,92.0,34.0,30.0,16.0,1.0,6.0,122,pm25
2016-07-15,10142.238095238095,21.794642857142858,18.4625,1003.1,13.003730698715966,21.689997108428656,102.0,43.0,35.0,18.0,1.0,6.0,134,pm25
2016-07-16,8928.5,24.101785714285715,17.675,1004.1,2.207843055927371,16.907835159282705,101.0,66.0,115.0,25.0,1.0,16.0,160,co
2016-07-17,6190.909090909091,26.557142857142853,19.869642857142853,1006.8875,133.9909739045986,15.13643777188113,153.0,74.0,54.0,28.0,3.0,18.0,204,pm25
2016-07-18,5747.826086956522,25.692857142857143,21.717857142857145,1006.9625,123.01364167484796,12.842752702648284,168.0,54.0,16.0,29.0,1.0,12.0,219,pm25
2016-07-19,3576.785714285714,23.842857142857145,21.60892857142857,1006.575,37.55799886809056,22.78178605598168,176.0,5.0,23.0,12.0,,6.0,227,pm25
2016-07-20,6813.875,22.15535714285713,21.144642857142856,999.575,34.24214460458508,43.54698711626074,95.0,17.0,21.0,15.0,,7.0,125,pm25
2016-07-21,5980.519230769231,24.46607142857143,23.4625,1000.75,42.63620864728969,13.705574179358498,59.0,,77.0,21.0,1.0,9.0,125,co
2016-07-22,6416.5,28.0375,24.258928571428573,1000.575,156.63923830694367,16.393547079120946,147.0,,96.0,27.0,,12.0,196,pm25
2016-07-23,5355.581395348837,27.86785714285714,24.667857142857144,1001.425,101.11375586118938,15.1160340261954,168.0,56.0,104.0,22.0,,8.0,219,pm25
2016-07-24,6985.34693877551,28.93035714285714,24.894642857142856,1003.9625,129.11981178976984,17.330277795379963,129.0,40.0,55.0,19.0,1.0,8.0,171,pm25
2016-07-25,12235.681818181818,27.598214285714285,22.40357142857143,1002.1,34.93282177180811,19.835606759213125,103.0,25.0,76.0,11.0,1.0,4.0,135,pm25
2016-07-26,10953.846153846154,28.542857142857144,21.08214285714286,1003.075,120.60635335243106,5.206518498238749,46.0,61.0,121.0,18.0,1.0,8.0,120,co
2016-07-27,7213.066666666667,27.84285714285713,22.175,1001.35,266.3771735390536,8.817398746873357,122.0,47.0,90.0,17.0,1.0,6.0,161,pm25
2016-07-28,5066.633333333333,28.75357142857143,23.623214285714283,1001.5625,139.44482202304934,9.702924470040877,101.0,77.0,109.0,16.0,1.0,15.0,155,co
2016-07-29,4173.214285714285,29.205357142857142,25.173214285714288,1005.55,110.99776125673104,19.77018774306558,170.0,47.0,39.0,12.0,,15.0,221,pm25
2016-07-30,4780.439024390244,26.144642857142856,23.428571428571427,1008.0875,98.09364202486114,14.233121233720624,194.0,55.0,43.0,14.0,1.0,12.0,245,pm25
2016-07-31,7101.754716981132,26.10357142857143,23.37857142857143,1008.6125,31.73247592559729,13.015994498367798,129.0,59.0,81.0,13.0,1.0,12.0,171,pm25
2016-08-01,5966.666666666667,27.96607142857143,23.86428571428572,1008.9625,110.15840389705508,10.0236741308448,137.0,42.0,75.0,13.0,1.0,12.0,182,pm25
2016-08-02,6894.117647058823,29.201785714285712,22.4625,1009.35,115.47337741053332,11.769430795985576,112.0,59.0,108.0,14.0,1.0,9.0,146,pm25
2016-08-03,5037.037037037037,30.389285714285712,23.6375,1009.2875,133.830144443145,14.457385264585168,124.0,76.0,120.0,15.0,2.0,14.0,163,pm25
2016-08-04,4911.320754716981,29.35535714285714,24.119642857142853,1009.575,142.43633930898486,22.43793162459368,162.0,54.0,78.0,12.0,1.0,7.0,213,pm25
2016-08-05,5876.916666666667,28.95357142857143,24.1375,1008.3375,135.41649720876762,18.21591932149696,131.0,74.0,80.0,15.0,1.0,9.0,173,pm25
2016-08-06,6907.78,28.61785714285714,23.80178571428572,1005.0875,134.22815526960954,5.0522111927462925,164.0,26.0,54.0,6.0,,6.0,215,pm25
2016-08-07,10621.521739130434,26.967857142857145,22.142857142857142,1008.675,106.24867201146216,7.866178862560896,62.0,37.0,74.0,12.0,1.0,8.0,120,co
2016-08-08,18787.5,27.201785714285712,19.321428571428573,1009.1375,113.0812993064579,11.82976001302188,87.0,54.0,91.0,22.0,3.0,12.0,140,co
2016-08-09,5891.117647058823,28.66,22.241818181818186,1007.4625,150.82121313257932,20.384240843011305,111.0,67.0,69.0,11.0,1.0,9.0,145,pm25
2016-08-10,6785.208333333333,30.27142857142857,24.683928571428574,1006.2375,180.1352615569298,30.09450788255337,152.0,64.0,82.0,11.0,2.0,8.0,203,pm25
2016-08-11,5720.0,31.2,26.27857142857143,1005.7,167.27719041770993,23.12748820835445,154.0,50.0,36.0,14.0,2.0,7.0,205,pm25
2016-08-12,6105.388888888889,26.85178571428571,23.791071428571428,1004.925,3.141134248713444,16.531958826646523,115.0,32.0,19.0,15.0,1.0,6.0,150,pm25
2016-08-13,19999.8,26.505454545454544,19.05090909090909,1005.3625,345.2872797945494,28.105216851963625,66.0,32.0,90.0,12.0,1.0,5.0,105,co
2016-08-14,12473.421052631578,28.860714285714288,20.167857142857144,1006.325,74.69781791897324,6.577310503603816,55.0,40.0,45.0,11.0,2.0,6.0,110,co
2016-08-15,15399.666666666666,23.54107142857143,17.860714285714288,1007.7125,284.82973466839906,16.835273184479984,70.0,32.0,76.0,14.0,1.0,5.0,105,co
2016-08-16,11823.076923076924,27.169642857142858,20.348214285714285,1004.5125,164.50096722709927,11.498922028559674,69.0,67.0,19.0,32.0,2.0,9.0,125,co
2016-08-17,4707.142857142857,25.207142857142856,22.59642857142857,1003.3375,11.80585147552476,13.89429139701052,137.0,,23.0,29.0,1.0,15.0,182,pm25
2016-08-18,4381.395348837209,23.355357142857144,21.776785714285715,1001.525,14.752827660670174,26.37556147962248,156.0,27.0,67.0,15.0,,8.0,207,pm25
2016-08-19,16860.0,27.4125,21.050000000000004,1007.0375,55.76905406874563,14.451772856733038,57.0,54.0,115.0,20.0,1.0,10.0,130,co
2016-08-20,5675.0,26.785454545454545,20.75272727272728,1008.175,115.55861579060328,7.8546855257332995,117.0,61.0,147.0,23.0,1.0,9.0,154,pm25
2016-08-21,6200.0,28.5875,22.30892857142857,1010.1,144.686467462766,16.502089650161285,126.0,48.0,82.0,15.0,3.0,8.0,166,pm25
2016-08-22,9750.0,28.55892857142857,19.94464285714286,1010.2375,163.5121133937798,23.135401012441253,107.0,62.0,71.0,19.0,4.0,7.0,140,pm25
2016-08-23,6580.0,26.525,20.683928571428574,1005.6,98.50907092820778,10.22576728287076,130.0,73.0,52.0,26.0,3.0,10.0,172,pm25
2016-08-24,7413.636363636364,28.198214285714283,21.40892857142857,1004.2,10.58842967354576,9.82508865983751,154.0,21.0,32.0,11.0,1.0,3.0,205,pm25
2016-08-25,27625.0,22.84464285714285,10.475,1013.9125,9.863399219903773,36.890084977867566,35.0,23.0,41.0,16.0,1.0,2.0,50,pm25
2016-08-26,21000.0,23.56428571428572,10.462500000000002,1015.325,348.8346495935984,16.379769608013724,32.0,32.0,36.0,21.0,1.0,4.0,100,co
2016-08-27,17654.272727272728,24.264285714285712,10.458928571428572,1012.15,323.7731364163177,22.4522800182977,43.0,25.0,44.0,16.0,1.0,2.0,61,pm25
2016-08-28,22250.0,25.21964285714285,10.635714285714284,1011.3125,357.4856213373596,14.885794904401326,36.0,37.0,49.0,20.0,1.0,4.0,100,co
2016-08-29,18571.42857142857,24.932142857142857,13.230357142857144,1011.1625,100.4937390464296,6.394266317660184,48.0,54.0,100.0,22.0,2.0,6.0,110,co
2016-08-30,14090.636363636364,24.894642857142856,14.835714285714284,1002.8125,351.1265533087713,13.07738022929429,85.0,38.0,38.0,22.0,2.0,3.0,113,pm25
2016-08-31,28625.0,29.14107142857143,1.1589285714285715,995.2875,325.05819311669177,59.834218931554936,53.0,26.0,31.0,13.0,1.0,2.0,73,pm25
2016-09-01,21399.8,22.75,11.785714285714286,998.2375,10.776173640470011,20.48362642753718,23.0,30.0,28.0,13.0,1.0,3.0,74,co
2016-09-02,21599.8,23.735714285714284,15.601785714285716,1003.9125,18.324200992348764,19.91079869237436,40.0,33.0,78.0,14.0,1.0,4.0,100,co
2016-09-03,9131.818181818182,25.75,17.54642857142857,1007.7875,136.37344384236758,16.120673582840954,59.0,66.0,94.0,20.0,4.0,9.0,125,co
2016-09-04,7214.285714285715,23.91607142857143,17.84285714285714,1009.775,112.79465709628673,9.263728543641104,143.0,45.0,43.0,13.0,1.0,4.0,190,pm25
2016-09-05,14337.5,24.69821428571429,15.3375,1009.575,319.44678843922185,20.188739910132742,72.0,34.0,34.0,21.0,1.0,5.0,105,co
2016-09-06,19375.0,26.544642857142858,13.903571428571428,1007.35,254.309531616954,9.101048652160689,70.0,49.0,79.0,18.0,3.0,6.0,110,co
2016-09-07,11799.466666666667,22.867272727272727,15.625454545454543,1006.3375,6.866953174404643,2.207178865191296,109.0,34.0,44.0,22.0,1.0,6.0,143,pm25
2016-09-08,16500.0,24.65272727272728,12.969090909090909,1006.825,304.70562102207884,10.965967090649825,60.0,32.0,33.0,21.0,1.0,4.0,100,co
2016-09-09,24750.0,24.44464285714286,12.575,1008.6625,349.94324080057095,22.48362087509421,52.0,30.0,49.0,19.0,1.0,3.0,74,co
2016-09-10,11520.708333333334,24.230357142857144,13.892857142857142,1010.3375,83.21603985988334,12.48489534517991,46.0,56.0,52.0,13.0,1.0,7.0,115,co
2016-09-11,11062.125,20.910714285714285,16.501785714285713,1015.15,66.51079353324664,16.330573590800036,88.0,42.0,50.0,18.0,1.0,6.0,117,pm25
2016-09-12,6731.681818181818,22.821428571428573,16.701785714285712,1017.275,84.22477771034262,7.40633031072737,89.0,63.0,60.0,24.0,1.0,9.0,125,co
2016-09-13,4329.166666666667,22.35892857142857,18.707142857142856,1017.4125,127.18500811788688,12.682886119241878,163.0,71.0,86.0,22.0,2.0,10.0,214,pm25
2016-09-14,5191.058823529412,23.1,18.53392857142857,1015.3875,197.4767706571091,4.0730244553497785,165.0,74.0,98.0,21.0,2.0,7.0,216,pm25
2016-09-15,4511.627906976744,24.775,19.275,1013.3875,106.85008401136436,5.587713450114623,155.0,58.0,93.0,21.0,2.0,9.0,206,pm25
2016-09-16,4799.891304347826,23.728571428571428,19.12678571428572,1013.175,50.84146775171149,13.667782029547691,180.0,40.0,26.0,17.0,1.0,7.0,231,pm25
2016-09-17,10181.318181818182,20.303571428571427,16.5625,1018.725,19.645158024358857,17.349740055104473,99.0,25.0,14.0,16.0,,5.0,130,pm25
2016-09-18,14940.64705882353,17.423214285714288,13.792857142857144,1020.8125,355.2265352705164,23.085673996494293,56.0,19.0,34.0,15.0,1.0,3.0,77,pm25
2016-09-19,20000.0,18.707142857142856,10.06785714285714,1021.1875,351.4326142677012,25.423710129502123,37.0,40.0,43.0,22.0,2.0,4.0,100,co
2016-09-20,19444.33333333333,19.657142857142865,10.79107142857143,1019.575,108.8105050623227,6.433104463802795,61.0,86.0,14.0,43.0,2.0,10.0,130,co
2016-09-21,7449.966666666666,18.255357142857143,14.094642857142857,1018.3125,28.36992082911712,13.8240464891122,151.0,85.0,42.0,32.0,3.0,10.0,202,pm25
2016-09-22,5016.071428571428,20.15714285714285,16.12142857142857,1013.7625,16.046082509935232,13.51746227359448,171.0,111.0,88.0,22.0,1.0,11.0,222,pm25
2016-09-23,4323.94,21.34285714285713,17.3625,1011.25,59.42720602014375,9.04329299369376,187.0,127.0,96.0,24.0,3.0,10.0,238,pm25
2016-09-24,3431.111111111112,22.61785714285714,18.291071428571428,1010.1375,97.77511515324662,9.990451864840484,165.0,125.0,48.0,22.0,3.0,15.0,216,pm25
2016-09-25,3798.214285714286,22.323214285714283,18.20714285714286,1014.2125,64.66074283772792,12.010214619072311,217.0,68.0,24.0,18.0,1.0,10.0,267,pm25
2016-09-26,5502.040816326531,19.10357142857143,16.321428571428573,1013.9375,335.8260792093029,31.09990223264792,136.0,24.0,25.0,11.0,1.0,6.0,180,pm25
2016-09-27,28125.0,15.625,2.9803571428571423,1024.0749999999998,358.1476242406437,46.95434280892553,65.0,26.0,26.0,16.0,1.0,2.0,88,pm25
2016-09-28,17590.0,13.085714285714284,3.642857142857143,1024.2375,35.58352721185479,17.6759523346399,45.0,71.0,44.0,27.0,4.0,6.0,110,co
2016-09-29,7659.375,15.498181818181818,7.609090909090909,1017.9375,172.46795429539202,5.114479248583808,130.0,93.0,66.0,34.0,5.0,9.0,172,pm25
2016-09-30,6358.974358974359,17.944642857142856,10.455357142857142,1014.6875,87.60703533261416,4.257173360272173,169.0,123.0,58.0,41.0,6.0,13.0,220,pm25
2016-10-01,3935.714285714286,18.378571428571423,12.735714285714286,1014.6375,99.30065701394253,8.534060127468857,202.0,129.0,63.0,31.0,4.0,12.0,252,pm25
2016-10-02,4255.357142857143,20.516071428571426,15.342857142857143,1010.9375,122.84783935513678,10.497516463782803,219.0,103.0,71.0,20.0,2.0,10.0,269,pm25
2016-10-03,6710.1875,21.88214285714286,15.24464285714286,1012.5375,114.44388949206092,24.59161438185209,176.0,49.0,19.0,14.0,1.0,9.0,227,pm25
2016-10-04,7299.674418604651,15.098214285714286,12.623214285714283,1015.4875,52.72350937100013,11.395365635680568,89.0,67.0,25.0,16.0,1.0,11.0,135,co
2016-10-05,5974.074074074074,16.219642857142855,13.173214285714286,1020.4375,143.68139807230148,14.61862932221189,141.0,66.0,13.0,19.0,2.0,14.0,187,pm25
2016-10-06,7231.821428571428,14.62857142857143,12.353571428571428,1024.4375,110.11159870260602,23.19901019536336,153.0,45.0,20.0,18.0,1.0,15.0,204,pm25
2016-10-07,6332.4324324324325,12.894642857142856,7.6,1018.8,305.8559773939762,25.673732971475665,115.0,20.0,26.0,8.0,1.0,4.0,150,pm25
2016-10-08,19875.0,9.951785714285714,0.8339285714285715,1023.5375,340.0779329560713,34.43737389803032,44.0,57.0,14.0,22.0,2.0,6.0,110,co
2016-10-09,9325.0,9.919642857142858,3.760714285714286,1021.875,178.31804017949082,9.908344711688216,98.0,96.0,10.0,34.0,7.0,12.0,140,co
2016-10-10,4533.333333333333,11.930357142857142,7.585714285714286,1017.75,6.965438368609091,7.864281535135661,167.0,93.0,25.0,27.0,5.0,13.0,218,pm25
2016-10-11,5292.105263157895,14.37142857142857,9.394642857142856,1023.625,139.8514477544939,19.128424981674165,181.0,74.0,27.0,24.0,4.0,10.0,232,pm25
2016-10-12,5426.415094339623,13.882142857142856,10.273214285714284,1022.7375,126.912273289396,7.5827393248860195,157.0,118.0,28.0,35.0,3.0,14.0,208,pm25
2016-10-13,2448.214285714286,15.591071428571428,12.716071428571428,1019.325,88.00765518805575,4.158474758165077,217.0,152.0,30.0,42.0,4.0,18.0,267,pm25
2016-10-14,1846.428571428572,14.475,12.423214285714286,1021.5,95.29895063077451,11.010436462802993,286.0,128.0,,37.0,4.0,19.0,337,pm25
2016-10-15,2503.5714285714284,15.046428571428573,12.957142857142856,1021.7875,115.36019172384788,12.202652994968371,243.0,110.0,28.0,21.0,2.0,8.0,293,pm25
2016-10-16,3421.428571428572,14.31785714285714,11.99642857142857,1018.1625,346.4650268728732,2.555786225155388,181.0,79.0,27.0,20.0,1.0,8.0,232,pm25
2016-10-17,7170.588235294118,16.48035714285714,9.098214285714286,1021.175,121.90887893729273,13.518212240412764,139.0,102.0,2.0,28.0,3.0,17.0,185,pm25
2016-10-18,3048.214285714286,16.087500000000002,13.821428571428571,1018.675,114.66282217476343,11.535914034712226,176.0,132.0,16.0,31.0,3.0,21.0,227,pm25
2016-10-19,1844.4444444444443,16.485714285714288,13.905357142857143,1017.4375,127.21708450946804,21.24262368070812,270.0,87.0,10.0,23.0,3.0,13.0,321,pm25
2016-10-20,7989.368421052632,12.383928571428571,7.760714285714286,1022.2125,320.2462335579462,13.356320150371864,164.0,52.0,11.0,16.0,,7.0,215,pm25
2016-10-21,5286.351351351352,11.158928571428572,9.001785714285715,1019.2,18.607433656726847,20.611829517612456,125.0,20.0,13.0,13.0,1.0,4.0,165,pm25
2016-10-22,22000.0,10.219642857142857,3.842857142857144,1024.2875,43.53649316799944,29.57186105915608,48.0,45.0,13.0,21.0,1.0,5.0,105,co
2016-10-23,11809.09090909091,10.1,3.508928571428572,1021.7625,17.038926677242245,7.749974269428771,83.0,89.0,1.0,25.0,1.0,11.0,135,co
2016-10-24,4867.307692307692,8.523214285714285,6.419642857142857,1015.9625,100.9265722434365,6.874474878978528,150.0,101.0,3.0,31.0,1.0,13.0,200,pm25
2016-10-25,5366.0,11.969642857142857,7.380357142857143,1016.0125,33.9046244908422,5.170788452167804,178.0,71.0,21.0,20.0,1.0,7.0,229,pm25
2016-10-26,14599.4,12.071428571428571,0.8357142857142856,1026.4625,121.4993956291306,16.243081883625006,93.0,55.0,3.0,21.0,3.0,11.0,135,co
2016-10-27,9362.542857142857,8.142857142857142,4.864285714285714,1026.725,348.3445683810033,24.195700030286364,96.0,17.0,23.0,12.0,1.0,3.0,127,pm25
2016-10-28,22250.0,6.496428571428571,-5.7,1031.75,335.4676674865587,43.87526705927928,41.0,50.0,17.0,22.0,2.0,5.0,105,co
2016-10-29,13777.777777777776,5.960714285714287,-2.916071428571428,1028.625,179.42705444769268,18.716630853755422,79.0,63.0,24.0,19.0,3.0,8.0,120,co
2016-10-30,14181.25,5.658928571428571,-8.118181818181819,1030.2125,339.9039734471063,53.22367154278356,110.0,19.0,21.0,7.0,1.0,1.0,144,pm25
2016-10-31,21125.0,1.867857142857143,-14.148214285714284,1037.5625,311.3656524762087,33.15407303314425,35.0,54.0,16.0,23.0,4.0,6.0,110,co
2016-11-01,7770.0,1.7464285714285717,-6.085714285714287,1032.0125,215.6081258165224,11.366165961969894,111.0,108.0,7.0,38.0,8.0,13.0,145,pm25
2016-11-02,6260.0,4.966071428571429,-2.132142857142857,1024.35,206.777100980386,15.508884966805171,184.0,161.0,3.0,45.0,8.0,23.0,235,pm25
2016-11-03,2180.3571428571427,4.751785714285714,1.8571428571428568,1015.8125,118.71494620660113,9.720961079996911,254.0,180.0,3.0,47.0,4.0,30.0,305,pm25
2016-11-04,733.0357142857143,6.45,5.076785714285714,1008.4625,110.65142578550916,7.859626417559702,298.0,133.0,19.0,38.0,2.0,27.0,348,pm25
2016-11-05,4300.0,8.608928571428573,3.6714285714285713,1020.525,161.11288455108968,18.05968645853277,229.0,67.0,16.0,22.0,6.0,9.0,279,pm25
2016-11-06,8378.214285714286,7.164285714285714,-1.6303571428571428,1026.9125,177.97129852376068,10.86605488521234,148.0,42.0,19.0,18.0,1.0,6.0,197,pm25
2016-11-07,18775.0,6.374545454545455,-5.7709090909090905,1032.1,336.34989346799506,61.84485583487354,94.0,37.0,13.0,23.0,3.0,6.0,124,pm25
2016-11-08,7558.064516129032,4.108928571428572,-3.7285714285714286,1033.85,176.88705940227524,10.404936957765935,102.0,131.0,1.0,33.0,5.0,24.0,200,co
2016-11-09,3103.5714285714284,4.730357142857143,1.0375,1025.3125,115.29943073042404,11.5688590292553,231.0,107.0,8.0,22.0,3.0,14.0,281,pm25
2016-11-10,3297.6744186046512,5.001785714285715,-0.362962962962963,1014.15,247.54186737440784,9.997347795267904,198.0,81.0,3.0,26.0,2.0,14.0,248,pm25
2016-11-11,5538.709677419355,4.264285714285714,-1.5803571428571428,1015.65,17.872313474752673,18.9116565531478,153.0,83.0,12.0,26.0,5.0,12.0,204,pm25
2016-11-12,7437.458333333333,8.403571428571428,1.8446428571428573,1020.5375,151.2755020095553,16.000809277549696,155.0,111.0,1.0,28.0,6.0,22.0,206,pm25
2016-11-13,3996.363636363637,7.416071428571429,3.6000000000000005,1016.9375,351.68325669690023,17.842792804490603,172.0,67.0,25.0,17.0,2.0,9.0,223,pm25
2016-11-14,17000.0,7.848936170212766,-13.604347826086958,1025.1125,351.77208102589134,42.56795319223122,86.0,60.0,8.0,31.0,6.0,12.0,140,co
2016-11-15,7100.0,4.514285714285714,-3.707142857142857,1024.075,96.79753410934076,9.605559623879088,107.0,107.0,8.0,35.0,6.0,20.0,180,co
